date,text
2022-01-10,"Посол Украины потребовал от Германии отказаться от ""Северного потока — 2"" "
2022-01-10,"Композиция из фильма о Бонде ""Не время умирать"" завоевала ""Золотой глобус"" "
2022-01-10,В Забайкалье ввели QR-коды для посещения торговых центров 
2022-01-10,"В Шымкенте задержали более 2,7 тысячи человек "
2022-01-10,"Госсекретарь Казахстана заявил, что речь идет не о цветной революции "
2022-01-10,"Британцы высмеяли адмирала, испугавшегося российских подлодок "
2022-01-10,"В Казахстане заявили, что помощь ОДКБ позволила защитить целостность страны "
2022-01-10,В Казахстане заявили о гибридной террористической атаке с целью переворота 
2022-01-10,"Обстановка в Алма-Ате стабилизируется, сообщили СМИ "
2022-01-10,"Торгпред заявил, что Россия не готова отменить все пошлины на сою для Китая "
2022-01-10,"Роспатент признал незаконной регистрацию товарного знака ""День тигра"" "
2022-01-10,СМИ: в США призвали Салливана отправить на Украину больше оружия 
2022-01-10,"Эксперт заявил, что Казахстану не следует сейчас проводить новые выборы "
2022-01-10,Антонов связал беспорядки в Казахстане с бегством США из Афганистана 
2022-01-10,"Рябков заявил, что США чувствуют за собой ""глаза и уши"" партнеров-русофобов "
2022-01-10,Автоэксперт научил безопасному перестроению на заснеженной дороге 
2022-01-10,Экс-аналитик ЦРУ назвал причину кризисной ситуации вокруг Украины 
2022-01-10,"Эксперт назвал шоковые сценарии, которые ждут рынки весной "
2022-01-10,"Названа причина пожара в Нью-Йорке, унесшего 19 жизней "
2022-01-10,Антонов ответил на претензии США к отправке сил ОДКБ в Казахстан 
2022-01-10,В Атырауской области Казахстана выросло число пострадавших в беспорядках 
2022-01-10,"В Киеве потеряли надежду на ""возвращение"" Крыма "
2022-01-10,Университет Хопкинса: число случаев COVID-19 в США превысило 60 миллионов 
2022-01-10,"Мэр Нью-Йорка подтвердил, что при пожаре в Бронксе погибли 19 человек "
2022-01-10,В Атырау установили четыре блокпоста на въезде в город 
2022-01-10,"В МИД Казахстана рассказали, когда миротворцы ОДКБ покинут республику "
2022-01-10,МИД Казахстана: среди нападавших есть люди с опытом в горячих точках 
2022-01-10,В госдепе рассказали о предварительных переговорах с Россией в Женеве 
2022-01-09,"Участок Великой Китайской стены обрушился из-за землетрясения, сообщили СМИ "
2022-01-09,На юге Армении произошло землетрясение 
2022-01-09,При пожаре в многоэтажном доме в Нью-Йорке погибли не меньше 19 человек 
2022-01-09,Рябков прокомментировал предстоящие переговоры с США в Женеве 
2022-01-09,"В США назвали бесполезные ""страны-иждивенцы"" "
2022-01-09,Почти 400 нацгвардейцев Казахстана пострадали во время беспорядков 
2022-01-09,"Террористы ""ан-Нусры""* совершили шесть обстрелов в Идлибе "
2022-01-09,В Нью-Йорке при пожаре в жилом доме серьезно пострадал 31 человек 
2022-01-09,Киргизия эвакуировала еще 14 своих граждан из Казахстана 
2022-01-09,В Госдуме прокомментировали предложение повысить НДФЛ до 50 процентов 
2022-01-09,"Благодаря ОДКБ в Казахстане удалось переломить ситуацию, заявил эксперт "
2022-01-09,Столтенберг: возможность политического решения ситуации вокруг Украины есть 
2022-01-09,Токаев посмертно наградил 16 погибших казахстанских сотрудников органов 
2022-01-09,"В Югре нашли место продажи алкоголя, от которого умерли восемь человек "
2022-01-09,"Блинкен заявил, что Россия ""хочет"" восстановить Советский Союз "
2022-01-09,"Украинский кот выжил после получасовой ""стирки"" в машинке "
2022-01-09,На белорусско-польской границе нашли беженца с переломом и обморожением 
2022-01-09,"Шведы объяснили, почему опасно ""загонять в угол"" Россию вступлением в НАТО "
2022-01-09,В Алма-Ате создали фонд поддержки пострадавшего бизнеса 
2022-01-09,Захарова прокомментировала предстоящие переговоры с США в Женеве 
2022-01-09,В Киев вылетел пассажирский самолет из Нур-Султана  
2022-01-09,Вирусолог назвал необычную способность омикрон-штамма 
2022-01-09,"МИД заявил, что 1422 человека вылетели из Алма-Аты в Россию  "
2022-01-09,"В мэрии Алма-Аты заявили, что и.о. мэра пытались убить "
2022-01-09,"США готовы обсудить с Россией учения в Восточной Европе, заявил Блинкен "
2022-01-09,"Россия и США обсудят вопросы по РСМД в Женеве, заявил Блинкен "
2022-01-09,На одном из главных мостов Кишинева рухнули два столба 
2022-01-09,Белорусские миротворцы ОДКБ охраняют аэродром и арсенал в Казахстане 
2022-01-09,Блинкен прокомментировал предстоящие переговоры с Россией 
2022-01-09,Второй самолет ВКС доставил сотню россиян в Москву из Алма-Аты 
2022-01-09,И.о. мэра Алма-Аты попал под обстрел во время беспорядков 
2022-01-09,Боррель пригрозил России последствиями в случае эскалации на Украине 
2022-01-09,Президент Казахстана работает в режиме нон-стоп 
2022-01-09,Более ста украинцев не могут вылететь из Алма-Аты 
2022-01-09,ЕС считает диалог с Россией по безопасности необходимым 
2022-01-09,"Боррель заявил, что любой диалог с Россией требует присутствие Киева "
2022-01-09,"Врачи объяснили, почему омикрон-штамм опасен для детей "
2022-01-09,Президент Киргизии не исключил участия сограждан в акциях в Казахстане 
2022-01-09,Военно-транспортные самолеты Минобороны вывезли из Алма-Аты 500 россиян 
2022-01-09,Военный самолет доставил в Москву сотню россиян из Алма-Аты 
2022-01-09,Украине предрекли год кризисов 
2022-01-09,Минюст ФРГ анонсировал миллионные штрафы мессенджеру Telegram 
2022-01-09,Замглавы минобороны Казахстана поблагодарил силы ОДКБ за помощь стране 
2022-01-09,В ЛНР заявили о новых обстрелах со стороны украинских силовиков 
2022-01-09,В российских регионах подорожало ОСАГО 
2022-01-09,В Казахстане оценили значение работы миротворцев ОДКБ 
2022-01-09,"В Казахстане рассказали, сколько продлится контртеррористическая операция "
2022-01-09,Тиктокера Даню Милохина не пустили на Украину 
2022-01-09,В ОДКБ обсудили развертывание миротворцев в Казахстане 
2022-01-09,Виндзорский замок защитят бесполетной зоной 
2022-01-09,Узбекистан изменил правила въезда в страну 
2022-01-09,"Песков заявил, что сессия ОДКБ пока не планирует подписание документов "
2022-01-09,В Бишкеке прошел митинг против задержания киргизского джазмена в Казахстане 
2022-01-09,"Украинские силовики возобновили обстрелы, заявили в ДНР "
2022-01-09,В Алма-Ате во время беспорядков погибли более ста человек 
2022-01-09,В Казахстане за медпомощью обратились более двух тысяч человек 
2022-01-09,Глава МИД Кипра объявил об отставке 
2022-01-09,Омбудсмен заявила о гибели трех детей во время беспорядков в Казахстане 
2022-01-09,Российская делегация прибыла в Женеву на переговоры с США 
2022-01-09,Более 20 тысяч казахстанцев обратились за психологической помощью 
2022-01-09,"Назван продукт, защищающий от инфекций "
2022-01-09,Из Алма-Аты вылетели первые три самолета с россиянами 
2022-01-09,Путин примет участие в сессии Совета коллективной безопасности ОДКБ 
2022-01-09,"В Киргизии заявили, что задержанный в Казахстане музыкант не террорист "
2022-01-09,Жителям столицы пообещали крупнейшие со времен Битвы за Москву сугробы 
2022-01-09,"Россия едет на встречу с США не с протянутой рукой, заявил Рябков "
2022-01-09,"Пушков обвинил США в желании ""жестко поторговаться"" с Россией "
2022-01-09,В Таразе ликвидировали около десяти преступников 
2022-01-09,Что не так с детскими сказками о богатырях? Неизвестные былины 
2022-01-09,Оперштаб назвал регион с нулевым темпом прироста случаев COVID-19 
2022-01-09,В России за сутки выписали 20 751 переболевшего COVID-19 
2022-01-09,В Москве выявили 3274 новых случая заражения коронавирусом 
2022-01-09,Во время беспорядков в Казахстане погибли двое военных 
2022-01-09,В Казахстане свыше 130 подозреваемых находятся в изоляторах 
2022-01-09,В Кызылорде задержали 27 человек 
2022-01-09,"В центре казахстанского Актау, где недавно проходили митинги, гуляют люди "
2022-01-09,Казахстан возвращается к обычной жизни 
2022-01-09,Российские миротворцы начали тренировки в Казахстане 
2022-01-09,"В Бишкеке заявили, что в Казахстане задержали киргизского музыканта "
2022-01-09,Минобороны Турции заявило о нейтрализации 12 курдских боевиков 
2022-01-09,Владельцы оружия с 2022 года должны будут сообщать о его утере 
2022-01-09,В Доминикане задержали одного из подозреваемых в убийстве главы Гаити 
2022-01-09,Оружие в России в 2022 году объявят источником повышенной опасности 
2022-01-09,"Латвийское телевидение опозорилось, переведя концерт группы Depeche Mode "
2022-01-09,"В Москве за год выполнили более 2,5 миллиона анализов качества воды "
2022-01-09,В Алма-Ате задержали около ста террористов и мародеров за ночь 
2022-01-09,В МИД оценили сигналы Запада перед встречей по безопасности 
2022-01-09,В Югре восемь человек умерли от отравления суррогатным алкоголем 
2022-01-09,Токаев поручил создать комиссию для ликвидации последствий беспорядков 
2022-01-09,Под охрану контингента ОДКБ в Казахстане передали стратегические объекты 
2022-01-09,После беспорядков в Казахстане возбудили 125 дел 
2022-01-09,Полиция Нур-Султана проводит подворовой и поквартирный обход 
2022-01-09,Около 700 жителей Нур-Султана сдали кровь для пострадавших в беспорядках 
2022-01-09,В казахстанском Шымкенте 45 полицейских пострадали во время беспорядков 
2022-01-09,Минздрав Казахстана опроверг информацию о захвате биолаборатории 
2022-01-09,В Костанае вокруг главной площади остаются баррикады 
2022-01-09,При пожаре в доме в Костромской области погибли пять человек 
2022-01-09,Кризис в Казахстане — это часть гибридной агрессии против Украины 
2022-01-09,"Диеты — зло! Эксперты советуют, как вернуться после праздников в форму "
2022-01-09,"Не ""Северным потоком"" единым. Что еще с размахом строит Россия "
2022-01-09,Штурмом не взять: самые охраняемые военные объекты на планете 
2022-01-09,МВД Казахстана уточнило число погибших за время беспорядков силовиков 
2022-01-09,Назарбаев добровольно передал Токаеву пост председателя Совбеза 
2022-01-09,Биржевой комитет в Казахстане рекомендовал приостановить торги 
2022-01-09,Аэропорт Алма-Аты возобновит работу после стабилизации ситуации в городе 
2022-01-09,Сумма ущерба от беспорядков в Казахстане превысила 210 миллионов долларов 
2022-01-09,Российские военные силы ОДКБ в Казахстане охраняют жизненно важные объекты 
2022-01-09,МВД Казахстана: в захвате аэропорта Алма-Аты участвовали около 800  человек 
2022-01-09,"В Нур-Султане опровергли информацию о прибытии боевиков ""Талибана""* "
2022-01-09,В Казахстане при попытке пересечь границу задержали около трехсот человек 
2022-01-09,"Врач дал советы, как мобилизоваться к концу каникул "
2022-01-09,В МВД Казахстана назвали предварительную сумму ущерба от мародеров 
2022-01-09,"В РПЦ рассказали, почему верующих беспокоит введение цифровых паспортов  "
2022-01-09,"AP: США могут наложить на Россию эмбарго, как на Иран, КНДР, Кубу и Сирию "
2022-01-09,"В США обнаружили затонувший 343 года назад ""проклятый"" ""корабль-призрак"" "
2022-01-09,США и ЕС обсудили контакты по предложенным Россией механизмам безопасности 
2022-01-09,Биография Михаила Мурашко 
2022-01-09,Московская биржа 
2022-01-09,Автолюбителям рассказали о неочевидных способах экономии 
2022-01-09,СМИ: США определились с санкциями против России из-за Украины 
2022-01-09,Названа причина неэффективности моделей прогнозирования COVID-19 
2022-01-09,"На Украине нашли выгоду от запуска ""Северного потока — 2"" "
2022-01-09,Эксперт рассказал о нововведениях для должников по кредитам в 2022 году 
2022-01-09,Аэрофлот взаимодействует с МИД России по вопросам полетов в Казахстан 
2022-01-09,Аэрофлот приостановил продажу билетов на рейсы в Казахстан 
2022-01-08,Роскосмос оценил вероятность столкновения астероида Апофис с Землей 
2022-01-08,В Казахстане запустили дополнительные поезда из Алма-Аты в Нур-Султан 
2022-01-08,"Среди задержанных в Казахстане есть иностранцы, сообщили СМИ "
2022-01-08,"США больше не могут врать, оценивая ситуацию в Казахстане, заявила Захарова "
2022-01-08,Экс-советник Назарбаева оценил роль миротворцев ОДКБ в Казахстане 
2022-01-08,В Алма-Ате отпустили задержанного корреспондента RT  
2022-01-08,Военный аэродром в Казахстане охраняют белорусские военные из сил ОДКБ 
2022-01-08,"Все иностранные инвестиции в Казахстане находятся под защитой, заявил посол "
2022-01-08,"Около 170 казахстанцев находятся в транзитной зоне в России, заявил посол "
2022-01-08,Белый дом назвал Россию главной угрозой европейской безопасности 
2022-01-08,Белый дом заявил о готовности США обсуждать взаимные ограничения по учениям 
2022-01-08,Белый дом рассказал об ожиданиях от переговоров с Россией 
2022-01-08,"США не имеют отношения к событиям в Казахстане, заявил Белый дом "
2022-01-08,Белый дом анонсировал предварительную часть переговоров с Россией 9 января 
2022-01-08,"В Жамбылской области ввели ""красный"" уровень террористической опасности "
2022-01-08,В Турции сообщили о гибели троих военных при взрыве на границе с Сирией 
2022-01-08,Роскосмос вернул в Россию отдыхавших на Байконуре студентов и курсантов 
2022-01-08,"Украинские силовики подорвались на своей мине в Донбассе, заявили в ДНР "
2022-01-08,"Священник рассказал, как прошли рождественские службы в храмах в Алма-Ате "
2022-01-08,"В МИД рассказали, кто из россиян запросил вывоз из Казахстана "
2022-01-08,На консульском учете в Казахстане находятся около 60 тысяч россиян 
2022-01-08,"Священник рассказал, как монахини пекли хлеб для нуждающихся алмаатинцев  "
2022-01-08,МИД получил сотни запросов от россиян о вывозе из Казахстана 
2022-01-08,Храмы в Алма-Ате не пострадали во время беспорядков 
2022-01-08,"Запуск ""Северного потока — 2"" соответствует желаниям немцев, заявили в ФРГ "
2022-01-08,Жителей Алма-Аты просят покинуть улицы из-за комендантского часа 
2022-01-08,"В Талдыкоргане слышны выстрелы, сообщил Sputnik Казахстан  "
2022-01-08,"Казахстан перешел в ""желтую зону"" по темпам распространения коронавируса "
2022-01-08,"В пригороде Алма-Аты идет бой, сообщил Sputnik Казахстан  "
2022-01-08,США уведомили страны-участницы об отказе от газопровода East Med 
2022-01-08,Минобороны Турции назвало покупку С-400 необходимостью 
2022-01-08,"В Москве объявили ""желтый"" уровень опасности из-за гололедицы "
2022-01-08,"Путин переиграл Запад с разгромным счетом, заявил экс-представитель НАТО "
2022-01-08,Продюсер RT рассказал о задержании корреспондента канала в Казахстане  
2022-01-08,В Атырауской области Казахстана во время беспорядков погиб человек 
2022-01-08,Магазины в Алма-Ате подверглись повторному разграблению   
2022-01-08,"В Казахстане создали кризисный штаб для россиян, желающих покинуть страну "
2022-01-08,МИД отметил постепенное улучшение ситуации в Казахстане 
2022-01-08,"МИД знает о задержании корреспондента RT в Казахстане, заявила Захарова "
2022-01-08,"Эрдоган заявил, что проблему высоких цен в Турции скоро решат "
2022-01-08,В ДТП в Нижегородской области погиб человек 
2022-01-08,Турецкие авиалинии оценили сроки возобновления полетов в Казахстан 
2022-01-08,В Нур-Султане 22 нарушителей режима ЧП привлекли к ответственности 
2022-01-08,Украинские пограничники не пустили в страну российского актера 
2022-01-08,В Баку заявили об обстреле в Карабахе со стороны армянских военных 
2022-01-08,"Запад встревожен из-за сделки России и Китая по ""Силе Сибири — 2"" "
2022-01-08,"Назвавшийся ""лидером оппозиции"" потребовал санкций против Казахстана "
2022-01-08,"В Венгрию доставили партию ""Спутника Лайт"" "
2022-01-08,"В Казахстане задержали радикалов, у которых изъяли целый арсенал "
2022-01-08,В Алма-Ате собирают добровольные дружины для охраны порядка 
2022-01-08,Талибы увезли в неизвестном направлении критиковавшего их преподавателя 
2022-01-08,Аэропорт Алма-Аты закрыли до 10 января 
2022-01-08,Сказочный поезд Деда Мороза сделал остановку в Санкт-Петербурге 
2022-01-08,"Израиль разрешил въезд в страну вакцинированным ""Спутником"" туристам "
2022-01-08,"В Швеции назвали профессии, которые скоро исчезнут "
2022-01-08,"Германия остановила поставки вооружений Казахстану, пишут СМИ "
2022-01-08,"Тегеран ввел санкции против 51 американца, заявил МИД Ирана "
2022-01-08,Токаев освободил от должности замсекретаря Совбеза 
2022-01-08,В РПЦ поддержали законопроект о лишении гражданства 
2022-01-08,"Назарбаев находится в столице Казахстана, сообщила его пресс-служба "
2022-01-08,В Алма-Ате увеличили число патрульных нарядов полиции 
2022-01-08,Рахмон и Токаев обсудили ситуацию в Казахстане 
2022-01-08,В Павлодарской области Казахстана задержали 93 человека 
2022-01-08,"США боятся потери нефтегазовых активов Казахстана, заявил политолог "
2022-01-08,"В МЧС рассказали, как пользоваться кремами в морозы "
2022-01-08,Военные взяли под защиту завод по производству вакцин в Отаре 
2022-01-08,"В ""Единой России"" предложили Матвейчеву убрать эпатажность на второй план "
2022-01-08,В Казахстан прибыли армянские миротворцы 
2022-01-08,В Казахстане начинают принимать оплату банковскими картами 
2022-01-08,Путин обсудил с Лукашенко и Пашиняном ситуацию в Казахстане 
2022-01-08,На улицах Алма-Аты установили блокпосты 
2022-01-08,Депутат Матвейчев извинился за пост о Казахстане 
2022-01-08,Политсоветники глав Франции и Германии приедут в Киев на следующей неделе 
2022-01-08,В МИД прокомментировали ситуацию с нападениями на журналистов в Казахстане 
2022-01-08,Во время беспорядков в Казахстане погиб гражданин Израиля 
2022-01-08,Представитель талибов опроверг сообщения о боях в Панджшере 
2022-01-08,Главе СК доложат о нападении на автомобиль полицейских под Курганом 
2022-01-08,"В Ингушетии подросток отравился угарным газом, заявили в ГУМЧС "
2022-01-08,В Нур-Султане опровергли информацию о грабежах при проверке документов 
2022-01-08,Городские службы Москвы готовы к работе при низкой температуре 
2022-01-08,Два российских фильма вошли в программу 51-го кинофестиваля в Роттердаме 
2022-01-08,Во время беспорядков в Алма-Ате погиб ребенок 
2022-01-08,Митинг в Актау завершился 
2022-01-08,Путин поговорил по телефону с Токаевым 
2022-01-08,Из Актау в Нур-Султан вылетит первый самолет 
2022-01-08,"Ученые предсказали конец пандемии из-за ""омикрона"" "
2022-01-08,Данных о пострадавших в Казахстане гражданах Белоруссии нет 
2022-01-08,"Вещание каналов ""Мир"" и ""Мир 24"" в Алма-Ате полностью восстановили "
2022-01-08,"В США испугались, что антироссийские санкции вернутся бумерангом "
2022-01-08,В Москве выявили 3072 новых случая заражения коронавирусом 
2022-01-08,В России за сутки умерли 796 человек с COVID-19 
2022-01-08,Москвичам пообещали снежный финал новогодних каникул 
2022-01-08,Задержанный накануне Дикий Арман приехал в Алма-Ату из-за границы в декабре 
2022-01-08,В Египте произошло ДТП с 16 погибшими 
2022-01-08,В Талдыкоргане установилась тишина 
2022-01-08,В Актюбинской области задержали 11 организаторов и зачинщиков беспорядков 
2022-01-08,Мишустин поручил разработать предложения по созданию технопарков в СКФО 
2022-01-08,Нацбанк Казахстана сообщил о ситуации с наличными деньгами 
2022-01-08,В Ташкенте полиция обстреляла автомобиль на пути кортежа президента 
2022-01-08,Токаев объявил 10 января Днем общенационального траура 
2022-01-08,"Заболеваемость COVID-19 в Казахстане выросла в 1,4 раза "
2022-01-08,"В Дагестане нашли рыбаков, пропавших несколько дней назад в море "
2022-01-08,На переправе в Татарстане фура провалилась под лед 
2022-01-08,"В московском метро продлили акцию ""Время ранних"" "
2022-01-08,Экс-главе Комитета нацбезопасности Казахстана грозит до 15 лет тюрьмы 
2022-01-08,Рейсы из Сочи в Казахстан отменили на неопределенный срок 
2022-01-08,Число задержанных из-за беспорядков в Казахстане превысило 4400 человек 
2022-01-08,В шоке от происходящего: жители Казахстана рассказали о ситуации в стране 
2022-01-08,В Башкирии в бассейне 11 человек отравились хлором 
2022-01-08,"Силы ОДКБ позволили направить казахских силовиков в Алма-Ату, заявил Токаев "
2022-01-08,Участники митингов в казахстанском Актау расходятся 
2022-01-08,Белорусские миротворцы приступили к охране инфраструктуры в Казахстане 
2022-01-08,В Костанайской области Казахстана задержали более 650 человек 
2022-01-08,Названы самые распространенные симптомы омикрон-штамма 
2022-01-08,В казахстанском Таразе во время спецоперации ликвидировали шесть человек 
2022-01-08,В Оренбуржье четыре человека погибли из-за отравления выхлопными газами 
2022-01-08,Российские миротворцы из сил ОДКБ продолжают прибывать в Казахстан 
2022-01-08,В Казахстане отменили более 160 внутренних рейсов 
2022-01-08,В Казахстане угнали семь пожарных машин 
2022-01-08,"Saxo Bank ждет, что атомную энергию признают зеленой "
2022-01-08,"Казахстанский банк поможет семьям силовиков, погибших при беспорядках "
2022-01-08,"У побережья Чили произошло землетрясение магнитудой 5,9 "
2022-01-08,Китай построит атомный коммунизм 
2022-01-08,Человек со звезды. У великого экспериментатора Дэвида Боуи юбилей 
2022-01-08,"Пустые полки, километровые очереди. Куда приведет Британию свобода  "
2022-01-08,Когда от погоды болит голова. Что такое метеопатия и как с ней бороться 
2022-01-08,Аэропорт Нур-Султана планирует на 8 января шесть международных рейсов 
2022-01-08,В Талдыкоргане с утра раздавались выстрелы 
2022-01-08,В Казахстане увеличилась сумма ущерба от беспорядков 
2022-01-08,В Кызылорде от погромов пострадали около десяти зданий госучреждений 
2022-01-08,Ряд торговых объектов Казахстана возобновил прием безналичных платежей 
2022-01-08,США одобрили добровольную эвакуацию сотрудников генконсульства в Алма-Ате 
2022-01-08,С 1 июля срок оформления паспорта в России сократится до пяти дней 
2022-01-08,В столице Казахстана вновь заработал интернет 
2022-01-08,Комендант Мангистауской области Казахстана рассказал о ситуации в регионе 
2022-01-08,"Бердымухамедов решил потушить газовый кратер ""Врата ада"" "
2022-01-08,"Президент Туркмении распорядился потушить ""Врата ада"" в Каракумах "
2022-01-08,В Киеве назвали цель Запада в отношении Украины 
2022-01-08,Посол России в США назвал НАТО рудиментом холодной войны 
2022-01-08,Антонов заявил о неоспоримости права Казахстана на помощь ОДКБ 
2022-01-08,"Канадский экс-дипломат заявил о признаках ""цветной революции"" в Казахстане "
2022-01-08,Биография Марины Нееловой  
2022-01-08,Британия заявила о разработке гиперзвуковых ракет для конкуренции с Россией 
2022-01-08,Биография Ким Чен Ына 
2022-01-08,Врач назвал тревожный симптом многих болезней 
2022-01-08,В Кузбассе потушили пожар в доме престарелых 
2022-01-08,Серия терактов в Москве 8 января 1977 года 
2022-01-08,"Врач рассказал, как правильно питаться в новогодние праздники "
2022-01-08,Госдеп оценил сообщения о готовности обсудить с Россией отвод сил из Европы 
2022-01-08,В Кемеровской области в пансионате произошел пожар 
2022-01-08,Госдеп оценил призывы России вывести ядерное оружие из стран НАТО 
2022-01-08,В МИД назвали заявление Блинкена о роли ОДКБ в Казахстане хамством 
2022-01-08,Возобновить авиарейсы через аэропорт Актау планируют с 8 января 
2022-01-07,В Казахстане власти взяли под контроль все здания госорганов 
2022-01-07,Источник рассказал о ситуации в Байконуре 
2022-01-07,"США сотрудничают с НАТО по вопросу поставок Киеву ""Стингеров"", сообщили СМИ "
2022-01-07,"Западные и турецкие центры влияния раскололи Казахстан, заявили в Госдуме "
2022-01-07,В Госдуме привели в пример властям Казахстана действия Лукашенко 
2022-01-07,Общественный транспорт в Мангистауской области заработает 8 января 
2022-01-07,"Казахстан продолжит политику открытых дверей, заявил Токаев "
2022-01-07,Президент Казахстана объяснил ситуацию в стране в Twitter 
2022-01-07,Посольство в Казахстане сообщило об открытии горячей линии 
2022-01-07,"В Идлибе террористы ""ан-Нусры""* совершили обстрел  "
2022-01-07,"США готовы содействовать реализации Минских соглашений, заявил Блинкен "
2022-01-07,"В казахстанском Талдыкоргане продолжается стрельба, сообщили СМИ "
2022-01-07,В Киеве возмутились из-за фразы Зеленского на встрече с канцлером Австрии 
2022-01-07,"В Госдуме заявили, что события в Казахстане спровоцированы смесью факторов "
2022-01-07,Погромщики в Алма-Ате убили казахского рэпера Сакена Битаева 
2022-01-07,"Умер первый темнокожий обладатель ""Оскара"" за лучшую мужскую роль "
2022-01-07,"Ситуация в казахстанском Семее находится под контролем властей, заявили СМИ "
2022-01-07,ООН призвала стороны конфликта в Казахстане воздержаться от насилия 
2022-01-07,"Власти Павлодарской области взяли ситуацию под контроль, сообщили СМИ "
2022-01-07,Лукашенко обсудил с Назарбаевым ситуацию в Казахстане 
2022-01-07,В Казахстане за время беспорядков потушили 75 пожаров 
2022-01-07,"СМИ узнали, что Белый дом подготовил новый пакет военной помощи Украине "
2022-01-07,"Коронавирус ""здесь не для того, чтобы остаться"", заявил Байден "
2022-01-07,"СБУ активизировала работу по вербовке жителей Донбасса, заявили в ДНР "
2022-01-07,Главы МИД стран НАТО подтвердили единство позиций по безопасности 
2022-01-07,В Казахстане опровергли сообщения о задержании племянника Назарбаева 
2022-01-07,"В НАТО согласовали предстоящие форматы диалога с Россией, заявил МИД ФРГ "
2022-01-07,В ДТП в Москве погиб человек 
2022-01-07,В ЛНР заявили о праве отвечать на провокации украинских силовиков 
2022-01-07,В Алматинской области создали антитеррористический штаб 
2022-01-07,В Казахстане пострадали десять сотрудников МЧС из-за беспорядков 
2022-01-07,"В Алма-Ате полиция задержала семь человек с оружием, сообщили СМИ "
2022-01-07,В Казахстане судоисполнители не будут действовать из-за режима ЧП 
2022-01-07,На территорию аэропорта в Алма-Ате никого не пропускают 
2022-01-07,На Галапагосских островах началось извержение вулкана 
2022-01-07,В Пекине запустили первый в мире поезд с вагоном-телестудией с сетью 5G 
2022-01-07,В США смоделировали войну с Россией в Прибалтике 
2022-01-07,Самолеты ВКС России доставили киргизских миротворцев в Алма-Ату 
2022-01-07,"Задержанные в Шымкенте рассказали, что им платили и выдавали энергетики "
2022-01-07,Экс-советник Назарбаева назвал одну из причин кризиса 
2022-01-07,За работой иллюминации в Москве следят более 30 бригад специалистов 
2022-01-07,"Около 70 процентов случаев коронавируса в Колумбии относятся к ""омикрону"" "
2022-01-07,Четыре человека погибли в ДТП в Татарстане 
2022-01-07,Казахстанский банк спишет кредиты погибших военнослужащих и полицейских 
2022-01-07,В казахстанском Таразе продлили комендантский час 
2022-01-07,"Антитеррористическая структура ШОС заявила, что готова помочь Казахстану "
2022-01-07,Шойгу общается с коллегами из стран ОДКБ по закрытым каналам связи 
2022-01-07,С площади Республики в Алма-Ате доносятся выстрелы 
2022-01-07,Москвичей предупредили о двадцатиградусных морозах 
2022-01-07,Более 60 человек пострадали при беспорядках в Шымкенте 
