date,text
2022-12-17,"Юрист рассказал, как мошенники могут узнать баланс на карте "
2022-12-17,В Турции заявили об успешном запуске первой сверхзвуковой ракеты 
2022-12-17,Санду поддержала приостановку вещания русскоязычных каналов 
2022-12-17,Священник рассказал о традициях на Варварин день 
2022-12-16,Девятилетний Кирилл из Донбасса поддерживает бойцов на блокпосту 
2022-12-16,В ЦАР молодежные активисты провели митинг в поддержку главы Русского дома 
2022-12-16,Россиянин Винник попросил суд в США освободить его под залог 
2022-12-16,Евросоюз расширил персональные санкции против России 
2022-12-16,"Большая и важная. В США объяснили, почему Россия не по зубам Вашингтону "
2022-12-16,Замглавы МИД заявил о необходимости внесения корректив в зерновую сделку 
2022-12-16,Правительство установило прожиточный минимум на 2023 год в новых регионах 
2022-12-16,Роскомнадзор попал под санкции Евросоюза 
2022-12-16,Евросоюз ввел санкции против Вооруженных сил России  
2022-12-16,"Захарова прокомментировала слова Санду о ""заботе о русскоязычном населении"" "
2022-12-16,Евросоюз ввел санкции против трех российских вице-премьеров 
2022-12-16,"Свиной грипп 2022-2023: симптомы, чем опасен, как лечить "
2022-12-16,Рослесхоз высоко оценил работу по профилактике пожаров в Калужской области 
2022-12-16,Умер экс-депутат Госдумы от ЛДПР Михаил Мусатов 
2022-12-16,Австрия выделит Украине средства для ремонта энергетической инфраструктуры 
2022-12-16,Анджелина Джоли покинет пост специального посланника УВКБ ООН 
2022-12-16,Росавиация отметила серьезные недочеты в документах iFly на полеты в Египет 
2022-12-16,"В Париже назвали фото с места взрыва в Русском доме в ЦАР ""пропагандой"" "
2022-12-16,Цены на газ в Европе упали до 1260 долларов за тысячу кубов 
2022-12-16,"Слуцкий прокомментировал слова Залужного об ""убийстве русских"" "
2022-12-16,"Священнику из ЛНР нужна медпомощь после пыток СБУ, заявил правозащитник "
2022-12-16,В Житомире остановили работу котельных и электротранспорта 
2022-12-16,В Твери наградили лауреатов премии губернатора в сфере культуры и искусства 
2022-12-16,В Самарской области организуют новогодние мероприятия для детей военных 
2022-12-16,"США признают за Украиной право проводить операции в Крыму, заявил Белый дом "
2022-12-16,"РЭЦ: Иркутская область за девять месяцев нарастила экспорт на 17,7%  "
2022-12-16,В Крыму рассчитывают на повышенный кешбэк для туристов 
2022-12-16,РЭЦ: число компаний на турецких  маркетплейсах в 2022 году выросло в 10 раз 
2022-12-16,В Домодедово грузчики украли у пассажирки из чемодана полмиллиона рублей 
2022-12-16,Иван Краско покинул больницу под расписку 
2022-12-16,В Белом доме не увидели признаков подготовки наступления России на Киев 
2022-12-16,Доллар — зеленая бумажка: болгары поддержали Путина за слова о санкциях 
2022-12-16,"Украинские военные обстреляли Донецк из ""Града"" "
2022-12-16,Стали известны подробности о посылке для главы Русского дома в ЦАР 
2022-12-16,Тульский центр медицины катастроф получил новые машины 
2022-12-16,Лучшие жители Липецкой области удостоились наград 
2022-12-16,Удар Киева. Британцев шокировал взрыв украинского подарка польской полиции 
2022-12-16,Россия продолжит выполнять полеты из Пулково в Тобольск в 2023 году 
2022-12-16,Из Москвы стало больше рейсов в Каир 
2022-12-16,Собянин повысил пенсии москвичам 
2022-12-16,"Французы отказались финансировать украинскую ""бездонную бочку"" "
2022-12-16,Ученые Сколтеха вошли в мировые научные рейтинги 2022 года 
2022-12-16,Лужники и РИА Новости открыли фотопроект о спорте и музыке 
2022-12-16,Барабанщики из Челябинска выступили на Чемпионате мира по футболу в Катаре 
2022-12-16,Туроператор попросил продлить страховки застрявшим в Египте россиянам 
2022-12-16,Совет ЕС приостановит лицензии на вещание четырех российских телеканалов 
2022-12-16,В Центробанке предупредили о рисках разрешения криптовалют 
2022-12-16,В США назвали возможную красную черту в финансировании Киева 
2022-12-16,Совет ЕС утвердил девятый пакет санкций против России 
2022-12-16,Имеющих ученую степень хотят освободить от частичной мобилизации 
2022-12-16,В Китае опубликовали руководство по расширению внутреннего спроса 
2022-12-16,Первую очередь набережной в Тольятти введут в эксплуатацию до конца года 
2022-12-16,Центробанк учтет нефтяные санкции в февральском макропрогнозе 
2022-12-16,Росавиация не получила все документы от iFly по полету в Египет через Сирию 
2022-12-16,"Российские танкеры без проблем проходят проливы Турции, заявили в Минтрансе "
2022-12-16,"Пригожин рассказал о записке, полученной главой Русского дома в ЦАР "
2022-12-16,Гонконг и материковый Китай планируют открыть границы 
2022-12-16,Кличко сообщил о перебоях со связью и интернетом в Киеве 
2022-12-16,В Самарской области ежегодно создают около десяти тысяч рабочих мест 
2022-12-16,Правительство скорректирует планы развития ОПК и параметры гособоронзаказа 
2022-12-16,Штаб-квартира ООН в Женеве понизит температуру для экономии энергии 
2022-12-16,Завершены доклинические исследования съедобной вакцины от коронавируса 
2022-12-16,Лучший подарок: Джейн Фонда рассказала о ремиссии онкологии 
2022-12-16,Цены на газ в Европе упали до 1335 долларов за тысячу кубов 
2022-12-16,"Британец снова сошелся с украинской беженкой, ради которой бросил семью "
2022-12-16,Российские космонавты не выйдут в открытый космос до конца года 
2022-12-16,Путин и Моди отметили важность координации 
2022-12-16,В Сети высмеяли Асмус после конфликта с Харламовым 
2022-12-16,Путин и Моди обсудили двустороннее сотрудничество 
2022-12-16,Петербургские ученые разрабатывают съедобную вакцину от гриппа 
2022-12-16,В ЦБ отметили рост деловой активности в России в IV квартале 
2022-12-16,Слуцкий осудил ООН за оправдание режима в Киеве 
2022-12-16,"В России стали преобладать проинфляционные риски, заявил ЦБ "
2022-12-16,"ЦБ сохранил ключевую ставку на уровне 7,5 процента годовых "
2022-12-16,Россиянин погиб от удара током в таиландской Паттайе 
2022-12-16,"Миссия – таланты, направление – города: как Росатом развивает людей "
2022-12-16,Российская ПВО сбила за сутки четыре украинских беспилотника 
2022-12-16,"В Крыму заявили, что Зеленский не в том положении, чтобы ставить условия "
2022-12-16,Мэр Харькова заявил о колоссальных инфраструктурных разрушениях 
2022-12-16,Российские военные уничтожили три украинские ДРГ 
2022-12-16,В Эстонию прибыла пехотная рота армии США 
2022-12-16,Генпрокуратура Белоруссии направила в суд дело против Тихановской 
2022-12-16,"Кремль с большим интересом ознакомится с идеями Киссинджера, заявил Песков "
2022-12-16,"Ответ на потолок цен на нефть досогласовывается, заявил Песков "
2022-12-16,"В графике Путина нет разговора с Макроном, сообщил Песков "
2022-12-16,Сотни пассажиров рейсов iFly из Москвы в Египет ждут вылета в отелях 
2022-12-16,Минпросвещения приняло программу развития образования в новых регионах 
2022-12-16,"Лукашенко рассчитывает, что в России не будет препятствий для экспорта "
2022-12-16,Выбор РИА Новости: итоги года в СНГ 
2022-12-16,Авиакомпания IFly ответила на телеграмму Росавиации 
2022-12-16,"Москва верит в стабилизацию на границах Турции и Сирии, заявили в МИД "
2022-12-16,Глава Бурятии назвал предварительную причину крушения Ми-8 
2022-12-16,Нижегородский МСБ привлек 150 льготных займов по программе КМСП и региона 
2022-12-16,"ФАС оштрафовала ""дочку"" ""Лукойла"" в Перми за завышение цен на бензин "
2022-12-16,Путин 19 декабря посетит Белоруссию 
2022-12-16,Москвичей предупредили об осадках и сугробах в выходные 
2022-12-16,Путин обсудил с Совбезом вопросы обеспечения безопасности 
2022-12-16,ВСУ за сутки потеряли в ДНР до 25 человек и пять единиц техники 
2022-12-16,Башни Саграда Фамилии Гауди достроили через 140 лет после старта возведения 
2022-12-16,ДОМ.РФ к середине 2023 года разработает план развития Владикавказа 
2022-12-16,"Москва позитивно относится к идее встречи лидеров Турции, Сирии и России "
2022-12-16,РЭЦ запустил новый справочник по требованиям к продукции 
2022-12-16,Зовут Дмитрий: Волочкова раскрыла подробности о своем женихе 
2022-12-16,Российская дипмиссия в Египте рассказала о застрявших в стране туристах 
2022-12-16,СМИ: в Днепропетровске остановились метро и электротранспорт 
2022-12-16,В Белгородской области снаряд попал в подвал школы 
2022-12-16,Автодвижение по мосту в Крым 19 декабря остановят на несколько часов 
2022-12-16,В Подмосковье за сутки выявили более 200 новых случаев COVID-19 
2022-12-16,Ефимов: Москва подписала 30 соглашений по созданию мест приложения труда 
2022-12-16,В трех областях Украины частично обесточена железная дорога 
2022-12-16,В Кременчуге пропали свет и отопление 
2022-12-16,Два евродепутата от Греции обвиняются в финансовых нарушениях в ЕП 
2022-12-16,Около 500 россиян не могут вылететь из Хургады в Россию 
2022-12-16,Более 100 человек на Ставрополье прошли курсы сестер милосердия 
2022-12-16,В Харькове приостановили движение поездов в метро 
2022-12-16,"Новый пакет санкций ЕС против России опубликуют сегодня, сообщил источник "
2022-12-16,В Перу в столкновениях протестующих с полицией погибли семь человек 
2022-12-16,"В Донецке маршрутку посекло осколками из-за обстрела ВСУ, есть пострадавшие "
2022-12-16,Вице-премьер ДНР отметил серьезный потенциал донбасского угля для экспорта 
2022-12-16,Подмосковных полицейских обвинили во взяточничестве после пожара в хостеле 
2022-12-16,Открыли ящик Пандоры. Заявление ЕС по потолку цен шокировало немцев 
2022-12-16,Губернатор Травников прокомментировал санкционный список США 
2022-12-16,В ЛНР с конца февраля из-за украинской агрессии погибли 152 человека 
2022-12-16,СМИ: в России иномарок осталось на месяц продаж 
2022-12-16,Новые автобусы поступили в автоколонну приамурского Благовещенска 
2022-12-16,Украинские войска обстреляли ДНР 37 раз за сутки 
2022-12-16,"ЕС ослабит санкции для российского бизнеса, связанного с удобрениями "
2022-12-16,"Новые санкции подрывают интересы ЕС, но это выбор Брюсселя, заявил МИД "
2022-12-16,В четырех областях Украины объявили воздушную тревогу 
2022-12-16,ВСУ обстреляли Донецк снарядами натовского калибра 
2022-12-16,РЖД заменят традиционные бумажные бежевые билеты в кассах на чеки 
2022-12-16,"США создали КС в Южной Корее для слежки за Китаем, считает эксперт "
2022-12-16,Ракова рассказала о рейтинге городских поликлиник 
2022-12-16,В Томской области автобус с вахтовиками въехал в стоящий лесовоз 
2022-12-16,В ДНР из-за обстрелов ВСУ за сутки погибли два мирных жителя 
2022-12-16,В Госдуме пригласили европейцев на новогодние праздники в Крым 
2022-12-16,Киев заплатит за преступления против человечности 
2022-12-16,Эффект бумеранга: нефти предрекли 100 долларов за баррель 
2022-12-16,Это вопрос выживания. Что происходит в пострадавших городах Донбасса 
2022-12-16,На Дальнем Востоке полиция перекрыла крупный канал поставки наркотиков 
2022-12-16,Экс-глава Совмина предложил взять из опыта СССР справедливость и идеологию 
2022-12-16,Число погибших в ДТП в Хабаровском крае выросло до восьми человек 
2022-12-16,Лучше бы выбросили деньги в окно: в Сети высмеяли слова Шольца об Украине 
2022-12-16,"Судно, выброшенное на отмель у Курил, снимают с мели "
2022-12-16,В Роскачестве дали совет по употреблению вина на Новый год 
2022-12-16,"ЕС не планирует вводить потолок цен на российский газ, сообщил источник "
2022-12-16,"Twitter заморозил аккаунты журналистов, которые писали о Маске, пишут СМИ "
2022-12-16,"В NYT рассказали о ""зомби-угрозе"" COVID-19 "
2022-12-16,"Стало известно, насколько востребованы самозанятые у российских компаний "
2022-12-16,Приберитесь в собственном дворе: Моравецкий осудил ЕП за коррупцию 
2022-12-16,Экс-глава Совмина СССР выступил за объявление нового праздничного дня 
2022-12-16,Число погибших в ДТП в Хабаровском крае выросло до семи человек 
2022-12-16,Сириус может стать стартовой площадкой для развития научного туризма 
2022-12-16,Мошенники стали воровать бонусы с карт россиян с помощью ботов 
2022-12-16,В Харьковской и Днепропетровской областях объявили воздушную тревогу 
2022-12-16,Источник: ЕС исчерпал большинство своих инструментов воздействия на Россию 
2022-12-16,"ГА ООН приняла резолюцию, осуждающую ""нарушения прав человека"" в Крыму "
2022-12-16,Макрон заявил о намерении позвонить Путину для обсуждения темы ЗАЭС 
2022-12-16,ЕС выразил готовность продолжать санкционную политику в отношении России 
2022-12-16,Вучич предсказал самую тяжелую зиму в истории 
2022-12-16,Биография Родиона Щедрина 
2022-12-16,Польша и Литва предложили продлевать антироссийские санкции ЕС раз в год 
2022-12-16,Глава Евросовета объяснил задержку в согласовании нового пакета санкций 
2022-12-16,"Переоснащение РВСН на мобильный комплекс ""Ярс"" завершится в 2023 году "
2022-12-16,Командующий РВСН заявил о возможности увеличения выпуска МБР в России 
2022-12-16,Разработка в России нового ракетного комплекса РВСН начнется в 2023 году 
2022-12-16,"Ряд стран выступили против резолюции ГА ООН, осуждающей героизацию нацизма "
2022-12-15,"В Москве наградили финалистов евразийской премии ""Мост"" "
2022-12-15,Архивы США обнародовали почти 13 тысяч документов об убийстве Кеннеди 
2022-12-15,Постпреды ЕС согласовали девятый пакет санкций против России 
2022-12-15,"Командующий РВСН: российская МБР ""Сармат"" преодолеет любую систему ПРО "
2022-12-15,США запустят расширенную программу подготовки украинских военных 
2022-12-15,ЕС согласовал девятый пакет санкций против России 
2022-12-15,"СМИ: Польша разблокировала пакет соглашений ЕС, включающий помощь Украине "
2022-12-15,"США не думают о внешнем долге, помогая Украине, заявила конгрессвумен "
2022-12-15,ВСУ обстреляли Донецк и Горловку 
2022-12-15,"Медики возвращают в строй до 97 процентов раненых, заявили в Минобороны  "
2022-12-15,Лидеры ЕС поддержали восполнение истощенных Украиной запасов оружия 
2022-12-15,Дом народного единства для волонтеров и НКО открыли в Нижнем Новгороде 
2022-12-15,"Главком ВСУ заявил, что обсудил с США предоставление оружия для Киева "
2022-12-15,Беспилотные летальные аппараты планируют производить в Самарской области 
2022-12-15,"Запад подсадил Украину на кредитную иглу, заявили в ДНР "
2022-12-15,"Спецоперация изменила аптечки российских военных, заявили в Минобороны "
2022-12-15,Украинские войска обстреляли Донецк снарядами натовского калибра 
2022-12-15,"Премьер Венгрии призвал ""осушить коррупционное болото"" в ЕС "
2022-12-15,Источник: в правительство внесли проект об ответственности за кражу данных 
2022-12-15,МО: военные получают в основном минно-взрывные ранения на спецоперации 
2022-12-15,В Британии 19 детей умерли от стрептококковой инфекции 
2022-12-15,Эксперт: предложение Минцифры не повлияет на политику Apple по России 
2022-12-15,Литва закупит у США восемь РСЗО HIMARS с ракетами 
2022-12-15,"Минимальная госпитализация по гриппу связана с вакцинацией, отметил Мурашко "
2022-12-15,В Запорожской области предостерегли Украину от наступления на Мелитополь 
2022-12-15,"Эксперты узнали, куда россияне ездят кататься на горных лыжах "
2022-12-15,Почти две трети британцев начали экономить газ и свет из-за кризиса 
2022-12-15,"ВСУ обстреляли Скадовск в Херсонской области, есть разрушения "
2022-12-15,В Петербурге выросла заболеваемость гриппом и ОРВИ 
2022-12-15,Павловский Посад и Электрогорск объединят в один муниципалитет в МО 
2022-12-15,Кадыров показал кадры с уничтожением двух бойцов ВСУ снайперским огнем 
2022-12-15,Нигериец с ножом напал на резиденцию президента Гайаны 
2022-12-15,США ввели санкции против 29 российских губернаторов 
2022-12-15,США ввели санкции против главы правительства Херсонской области 
2022-12-15,"Украинский генерал-полковник признал, что недооценивать россиян нельзя  "
2022-12-15,США ввели санкции против сына красноярского губернатора Усса 
2022-12-15,США ввели санкции против МЧС ДНР 
2022-12-15,США ввели санкции против вице-премьера Чернышенко 
2022-12-15,"В ЛНР обстрел ВСУ повредил более 50 домов, школ и детсадов "
2022-12-15,Отец Децла ответил на слухи об инсценировке смерти сына 
2022-12-15,"Индия испытала баллистическую ракету Agni V, пишут СМИ "
2022-12-15,ЕЦБ спрогнозировал цену барреля нефти марки Brent в 86 долларов в 2023 году 
2022-12-15,"УПЦ обратилась в полицию из-за ""богохульного"" видео ""Квартала 95"" "
2022-12-15,Горслужбы Москвы продолжают работать в усиленном режиме 
2022-12-15,Двенадцать нижегородских компаний выиграли гранты за разработку IT-решений 
2022-12-15,Минпросвещения проводит непрерывный мониторинг эпидситуации в школах 
2022-12-15,"Крым планирует принять 6,5 миллиона туристов по итогам года "
2022-12-15,ЕЦБ повысил базовую процентную ставку на 50 базисных пунктов 
2022-12-15,"Афанасьева: фестиваль СГ ""Вместе мы сможем больше"" должен стать ежегодным "
2022-12-15,Сервис Level.Travel подтвердил утечку данных клиентов 
2022-12-15,"Банкоматы ""Тинькофф"" начали принимать юани "
2022-12-15,В Подмосковье подготовят укрытия во всех многоквартирных домах к 25 декабря 
2022-12-15,"В Британии признали, что запасов боеприпасов на Западе было недостаточно "
2022-12-15,"Путин подписал указ об увеличении возраста подопечных фонда ""Круг добра"" "
2022-12-15,"В Приморье спасают истощенного тигренка, найденного на дороге в ЕАО "
2022-12-15,"Росатом может защититься от ангажированных решений, считает эксперт "
2022-12-15,США добавят 35 китайских компаний в список экспортного контроля 
2022-12-15,Мосгорсуд сократил на день срок ареста журналистки Баязитовой 
2022-12-15,Выселенный из гостиницы в Венгрии россиянин не планирует подавать иск 
2022-12-15,В Центральноафриканской Республике не осталось французских военных 
2022-12-15,Путин призвал обеспечить доступ высокотехнологичных компаний к капиталу 
2022-12-15,"Главком украинскими войсками рассказал, что думает о Суровикине "
2022-12-15,Территория любопытства. 150 лет Политехническому музею 
2022-12-15,Путин предложил тиражировать опыт школ-лидеров 
2022-12-15,"Путин напомнил, что программа оздоровления Байкала должна исполняться "
2022-12-15,Роспотребнадзор Москвы призвал предприятия привить персонал из группы риска 
2022-12-15,Путин объявил о введении доплаты к зарплатам медиков первичного звена 
2022-12-15,"Siemens: санкции Канады против турбин касаются экспорта, а не ремонта "
2022-12-15,ВСУ выпустили по Донецку 13 снарядов 
2022-12-15,Путин предложил провести в феврале совещание по социальному развитию 
2022-12-15,Персоналу учреждений здравоохранения Москвы рекомендовали носить маски 
2022-12-15,Песков сравнил выступление Путина на Совете по нацпроектам с посланием 
2022-12-15,МАГАТЭ намерено сдерживать ядерную программу КНДР для защиты ДНЯО 
2022-12-15,Ленобласть расширяет сотрудничество с Белоруссией 
2022-12-15,"Льготный лизинг воздушных судов должен заработать в этом году, заявил Путин "
2022-12-15,"Новые регионы должны выйти на общие показатели к 2030 году, заявил Путин "
2022-12-15,Путин поставил правительству шесть задач на 2023 год 
2022-12-15,Госдума приняла в I чтении проект о частной охранной деятельности 
2022-12-15,"Путин предложил расширить мандат фонда ""Круга добра"" "
2022-12-15,Путин подчеркнул значимость скорого создания мурманского транспортного узла 
2022-12-15,Путин призвал и дальше увеличивать МРОТ 
2022-12-15,Украинские боевики выпустили по Донецку пять снарядов 
2022-12-15,СМИ сообщили о взрыве в Харькове 
2022-12-15,Путин: России не нужно занимать за рубежом благодаря платежному балансу 
2022-12-15,Путин призвал снизить фискальную нагрузку резидентов промышленных кластеров 
2022-12-15,Белорусские военные во время проверки преодолели водную преграду ночью 
2022-12-15,Россия может довести экспорт зерна до 50 миллионов тонн к концу сезона 
2022-12-15,Путин поблагодарил сельхозпроизводителей 
2022-12-15,Генштаб ВСУ выступил против временного прекращения огня на Новый год 
2022-12-15,"Россия будет искать партнеров в Азии и Латинской Америке, заявил Путин "
2022-12-15,Россия за пять месяцев экспортировала около 22 миллионов тонн зерна 
2022-12-15,Путин: Россия будет выводить отношения с партнерами на новый уровень 
2022-12-15,"Путин: в ЕС признали, что политика США ведет к деиндустриализации Европы "
2022-12-15,Пасечник запретил продажу алкоголя на прифронтовых территориях ЛНР 
2022-12-15,Путин: бюджет будет исполнен с лучшим среди стран G20 показателем дефицита 
2022-12-15,Путин: Россия сохранит ответственную макроэкономическую политику  
2022-12-15,"Уровень цен в России с мая почти не изменился, отметил Путин "
2022-12-15,Мы не пешки! В Латвии обиделись на слова Шольца о России 
2022-12-15,"Против России развернули беспрецедентную агрессию, заявил Путин "
2022-12-15,Депутаты присвоили одной из улиц в Краснодаре имя Владимира Жириновского 
2022-12-15,Китай опубликовал последнюю в этом году макроэкономическую отчетность 
2022-12-15,"НИМЦ радиологии провел 22 тысячи операций, рассказал гендиректор "
2022-12-15,В Ярославской области модернизируют коммунальные сети 
2022-12-15,"Билайн подвел итоги конкурса ""Твоя история с билайном"" "
2022-12-15,Российские военные отразили контратаку ВСУ на Донецком направлении 
2022-12-15,"В Кемерово продлили режим ""черного неба"" до 16 декабря "
2022-12-15,ГД приняла проекты об ужесточении наказания за проникновение на гособъекты 
2022-12-15,Газпром сообщил о рекордном отборе газа из ПХГ Европы 
2022-12-15,ГД приняла во II чтении законопроект об информационной системе страхования 
2022-12-15,В Дании сформировали новое правительство 
2022-12-15,Приставы взыщут с Дани Милохина 15 тысяч рублей 
2022-12-15,В Самарской области прошел форум добровольцев 
2022-12-15,Швейцария считает полный запрет нацистской символики слишком сложным 
2022-12-15,"Сийярто допустил изменение контракта с ""Газпромом"" из-за лимита цен на газ "
2022-12-15,"МИД Ливана осудил инцидент, из-за которого погиб миротворец ООН "
2022-12-15,Журналистка перед саммитом ЕС перепутала президента Литвы с премьером 
2022-12-15,В Кронштадте подростки снегом потушили Вечный огонь 
2022-12-15,"МИД Венгрии заявил, что не проводит специальную ""политику вето"" в Евросоюзе "
2022-12-15,Жителю Омска грозит три года колонии за жестокое обращение с животным 
2022-12-15,Украинские войска обстреляли два района Донецка натовскими снарядами 
2022-12-15,"Бут сообщил, что не планирует встречаться с президентом "
2022-12-15,В Ярославле студент колледжа умер на занятиях 
2022-12-15,"Эрдоган заявил, что не намерен оставлять друзей в своей партии "
2022-12-15,Из центра допподготовки под Челябинском начали отправку мобилизованных 
2022-12-15,Нацпроект помог предприятиям Ленобласти увеличить чистую прибыль на 46% 
2022-12-15,"Фигуранту дела о пожаре в ТЦ ""Мега Химки"" продлили срок задержания "
2022-12-15,Эрдоган не намерен ни у кого просить разрешения на встречу с Асадом 
2022-12-15,Минцифры намерено усилить борьбу со спам-звонками 
2022-12-15,Бахрушинский музей получил архив последнего министра культуры СССР  
2022-12-15,"Боррель не может регулировать отношения Турции с Россией, заявил Эрдоган "
2022-12-15,"Турция может поставлять газ из России и Туркмении в Европу, заявил Эрдоган "
2022-12-15,Мурманск разорвал побратимские связи с исландским Акюрейри 
2022-12-15,"Сбой с вызовом такси ""Яндекс Go"" и Uber в Москве прекратился "
2022-12-15,Боррель: на саммите ЕС утвердят увеличение Фонда мира для поддержки Украины 
2022-12-15,В Бразилии проведут расследование против Болсонару 
2022-12-15,"Песков ответил на возобновление Канадой санкций против ""Северных потоков"" "
2022-12-15,В Ростовской области ввели карантин по гриппу в медицинских организациях 
2022-12-15,На заседании Совета по нацпроектам планируется объемное выступление Путина 
2022-12-15,Антон Корчагин: цель Ростелекома – убрать 100% спам-звонков 
2022-12-15,МИД получил от Ватикана извинения за высказывания о чеченцах и бурятах 
2022-12-15,"Россия обсуждает параметры договоренности по ЗАЭС с МАГАТЭ, отметили в МИД "
2022-12-15,Украинские войска обстреляли за полчаса Горловку и три поселка в ДНР 
2022-12-15,Песков: Польша не хочет смотреть правде в глаза в деле о крушении Ту-154 
2022-12-15,В Кремле пока не планируют встречу с президентом Южной Осетии 
2022-12-15,Путин на следующей неделе проведет большой Госсовет 
2022-12-15,Биография Сергея Чиркова 
2022-12-15,"В Москве прошла звездная премьера фильма ""Чук и Гек. Большое приключение""  "
2022-12-15,В Венгрии прокомментировали соглашения с Катаром и Оманом о поставке нефти 
2022-12-15,"Тесты на грипп по ОМС позволят быстрее назначать лечение, считает эксперт "
2022-12-15,"В ""Роскосмосе"" прокомментировали ситуацию на МКС "
2022-12-15,"Зачем облучать мох, и как это помогает оценить влияние человека на экологию "
2022-12-15,"В Саратове спасли оленя, застрявшего на льду Волги "
2022-12-15,"В РПЦ призвали принять участие в акции ""Корзина доброты"" "
2022-12-15,В МИД назвали визит замгенсека ООН в российский Херсон провокацией 
2022-12-15,При обстреле Ворошиловского и Киевского районов Донецка погиб мирный житель 
2022-12-15,Венесуэла разрешила экспорт говядины и свинины из России 
2022-12-15,В нескольких областях Украины объявили воздушную тревогу 
2022-12-15,"В МИД назвали ""формулу мира"" Зеленского оторванной от реальности "
2022-12-15,Роспотребнадзор рассказал о мутациях свиного гриппа 
2022-12-15,ВСУ выпустили по Донецку три снаряда натовского калибра 
2022-12-15,В Петербурге ветераны получат выплаты к 80-летию прорыва блокады Ленинграда 
2022-12-15,В МИД прокомментировали визит замгенсека ООН на Украину 
2022-12-15,Сбер объяснил остановку переводов в другие банки через банкоматы 
2022-12-15,Пресс-конференция сенатора РФ Андрея Клишаса 
2022-12-15,В Москве за сутки госпитализировали 157 человек с COVID-19 
2022-12-15,В Евросоюзе пытаются согласовать потолок цены на природный газ 
2022-12-15,В России за сутки госпитализировали 1386 пациентов с COVID-19 
2022-12-15,Украинские войска обстреляли Кировский район Донецка 
2022-12-15,Главные события 2022 года в военной сфере 
2022-12-15,Пресс-конференция замминистра экономического развития РФ Д. Вольвача 
2022-12-15,Глава МИД Армении обсудил ситуацию в Карабахе с генсеком ООН 
2022-12-15,Якутия вышла в лидеры по росту промышленного производства в ДФО 
2022-12-15,Удар российской артиллерии обратил в бегство отряд ВСУ под Марьинкой 
2022-12-15,В Тюменской области повысят внимание к безопасности граждан 
2022-12-15,В Ливане миротворец UNIFIL погиб из-за конфликта патруля с жителями 
2022-12-15,Фанерный комбинат Segezha Group введен в эксплуатацию в Костромской области 
2022-12-15,РКН зафиксировал 95 случаев цензуры в отношении СМИ в Сети за 11 месяцев 
2022-12-15,В России работают над единой вакциной от гриппа и COVID-19 
